event_id,user_id,event_date,country,subscription_plan,device_type,traffic_source,event_type,session_duration_mins,monthly_revenue,customer_support_tickets
E51143,U10493,2023-07-28,UK,Pro,Mobile,Email,Feature_Use,61,$180.32,0
E51144,U10688,2023-07-21,UK,Free,Tablet,Email,Login,36,$296.83,1
E51145,U11115,2024-08-02,India,Free,Desktop,Ads,Downgrade,109,$499.97,3
E51146,U10129,2024-06-04,Canada,Free,Mobile,Ads,Feature_Use,25,$148.05,1
E51147,U10656,2024-05-14,USA,Basic,Tablet,Ads,Login,108,$13.07,0
E51148,U10773,2023-07-29,India,Enterprise,Mobile,Referral,Churn,163,$16.63,5
E51149,U10256,2023-09-07,Canada,Basic,Mobile,Referral,Login,9,$4.34,2
E51150,U10255,2023-11-28,Germany,Free,Tablet,Email,Login,8,$422.48,1
E51151,U10930,2024-03-08,Germany,Basic,Mobile,Ads,Login,51,$432.49,2
E51152,U10027,2024-04-16,Australia,Basic,Tablet,Email,Login,178,$427.94,1
E51153,U10585,2023-10-14,Australia,Free,Mobile,Organic,Login,111,$490.33,3
E51154,U10003,2023-02-22,USA,Pro,Mobile,Referral,Churn,168,$198.3,2
E51155,U10202,2023-08-21,India,Pro,Mobile,Email,Feature_Use,113,$168.75,0
E51156,U10198,2024-07-13,UK,Pro,Desktop,Referral,Feature_Use,152,$481.16,2
E51157,U10045,2023-12-27,Germany,Pro,Mobile,Email,Upgrade,87,$448.19,1
E51158,U10671,2023-02-27,India,Free,Desktop,Email,Feature_Use,146,$235.34,2
E51159,U10594,2024-01-18,Canada,Free,Desktop,Ads,Feature_Use,128,$269.63,1
E51160,U11197,2023-11-25,Australia,Basic,Mobile,Ads,Login,36,$313.88,1
E51161,U11082,2023-07-03,India,Enterprise,Desktop,Organic,Downgrade,169,$415.21,0
E51162,U10612,2023-12-04,UK,Free,Desktop,Referral,Feature_Use,15,$311.6,0
E51163,U10230,2023-08-10,Germany,Free,Tablet,Email,Upgrade,86,$265.02,3
E51164,U10070,2024-01-17,Australia,Free,Tablet,Ads,Login,169,$326.26,1
E51165,U10022,2024-01-22,UK,Free,Desktop,Ads,Downgrade,68,$233.5,2
E51166,U10151,2023-09-25,Australia,Free,Tablet,Ads,Feature_Use,115,$91.68,1
E51167,U10198,2024-04-21,UK,Enterprise,Mobile,Referral,Feature_Use,60,$5.92,2
E51168,U10090,2023-09-26,Canada,Free,Tablet,Referral,Feature_Use,66,$458.18,0
E51169,U10308,2024-07-19,USA,Free,Desktop,Organic,Churn,96,$335.27,0
E51170,U10950,2024-05-31,India,Free,Mobile,Email,Feature_Use,174,$6.56,1
E51171,U11026,2023-04-28,Australia,Basic,Desktop,Referral,Churn,72,$80.75,4
E51172,U10599,2024-05-20,Canada,Free,Tablet,Referral,Feature_Use,16,$137.38,3
E51173,U10987,2023-02-09,India,Pro,Tablet,Email,Feature_Use,64,$207.96,3
E51174,U10587,2023-01-25,India,Enterprise,Mobile,Email,Login,151,$377.88,0
E51175,U10446,2024-08-03,Germany,Basic,Desktop,Organic,Downgrade,42,$376.27,0
E51176,U11096,2023-02-20,USA,Enterprise,Mobile,Organic,Login,5,$466.47,1
E51177,U10720,2023-06-06,USA,Free,Mobile,Email,Churn,93,$125.37,0
E51178,U10177,2024-04-16,USA,Pro,Tablet,Organic,Login,146,$176.58,1
E51179,U11184,2023-06-24,Canada,Free,Tablet,Ads,Downgrade,6,$490.88,1
E51180,U11050,2023-08-31,Canada,Pro,Desktop,Ads,Churn,105,$370.35,1
E51181,U10063,2024-05-29,Australia,Basic,Tablet,Ads,Login,59,$154.7,2
E51182,U10074,2024-07-10,Australia,Free,Tablet,Referral,Login,78,$111.23,1
E51183,U10219,2024-01-25,India,Basic,Desktop,Referral,Login,95,$5.42,0
E51184,U10576,2024-06-23,Canada,Basic,Mobile,Email,Login,85,$44.36,1
E51185,U10064,2023-08-02,Canada,Free,Mobile,Referral,Feature_Use,131,$279.82,0
E51186,U10665,2024-07-16,Canada,Free,Tablet,Organic,Login,127,$306.67,1
E51187,U10078,2023-04-24,Australia,Basic,Mobile,Email,Login,13,$404.07,3
E51188,U10399,2024-05-12,Germany,Free,Mobile,Ads,Feature_Use,133,$126.38,1
E51189,U11195,2023-09-14,Canada,Pro,Tablet,Email,Login,19,$349.83,0
E51190,U10218,2023-09-07,Germany,Free,Desktop,Referral,Login,123,$168.36,0
E51191,U10018,2023-05-11,Australia,Pro,Mobile,Email,Login,129,$92.1,0
E51192,U10827,2023-06-06,Australia,Pro,Desktop,Organic,Feature_Use,61,$376.82,1
E51193,U10419,2024-08-13,India,Basic,Desktop,Referral,Downgrade,116,$494.94,1
E51194,U10401,2023-02-03,India,Basic,Mobile,Email,Downgrade,12,$173.86,1
E51195,U10995,2023-12-14,Germany,Pro,Tablet,Email,Feature_Use,79,$169.23,0
E51196,U10909,2023-01-17,UK,Basic,Tablet,Organic,Downgrade,7,$135.96,5
E51197,U10134,2024-05-25,India,Basic,Mobile,Referral,Login,74,$336.02,1
E51198,U10989,2024-01-02,UK,Basic,Tablet,Ads,Downgrade,174,$453.59,1
E51199,U10970,2023-08-17,USA,Free,Mobile,Email,Feature_Use,25,$248.24,3
E51200,U11122,2023-01-02,India,Free,Mobile,Email,Login,150,$388.53,3
E51201,U10858,2023-04-13,Germany,Free,Desktop,Referral,Login,121,$149.65,2
E51202,U10313,2023-02-18,India,Free,Desktop,Organic,Login,52,$457.7,4
E51203,U10987,2023-09-09,Canada,Free,Mobile,Organic,Login,62,$378.25,0
E51204,U10134,2023-11-12,UK,Free,Tablet,Organic,Downgrade,145,$419.87,2
E51205,U10501,2024-07-15,Canada,Pro,Tablet,Ads,Feature_Use,4,$36.13,2
E51206,U10864,2024-03-31,USA,Free,Mobile,Organic,Login,37,$145.08,1
E51207,U10061,2023-09-11,Australia,Free,Mobile,Organic,Login,146,$416.28,2
E51208,U10193,2023-12-16,Germany,Basic,Mobile,Organic,Churn,23,$126.38,1
E51209,U11197,2023-04-24,Australia,Free,Desktop,Organic,Feature_Use,51,$219.74,2
E51210,U10056,2023-02-08,Germany,Pro,Desktop,Email,Feature_Use,82,$280.18,0
E51211,U10160,2023-10-25,Australia,Basic,Tablet,Email,Feature_Use,12,$42.15,0
E51212,U10150,2023-07-02,UK,Pro,Tablet,Organic,Churn,135,$123.59,5
E51213,U11067,2024-07-29,Germany,Free,Desktop,Organic,Churn,84,$399.69,4
E51214,U10967,2024-05-26,Germany,Basic,Tablet,Ads,Login,65,$2.33,0
E51215,U10289,2024-03-10,USA,Free,Mobile,Email,Login,173,$432.67,0
E51216,U10965,2023-03-20,Germany,Basic,Desktop,Ads,Login,87,$353.04,1
E51217,U10469,2023-03-28,Germany,Basic,Desktop,Email,Churn,24,$84.67,1
E51218,U10760,2024-06-14,Australia,Free,Desktop,Organic,Login,123,$468.26,3
E51219,U10728,2023-03-07,USA,Free,Tablet,Referral,Feature_Use,162,$195.92,2
E51220,U10161,2023-04-10,USA,Free,Tablet,Ads,Login,151,$139.5,3
E51221,U11137,2023-08-12,India,Free,Tablet,Organic,Upgrade,29,$164.21,2
E51222,U10398,2023-12-16,Australia,Free,Tablet,Referral,Login,82,$274.99,3
E51223,U10150,2023-09-01,USA,Enterprise,Desktop,Email,Feature_Use,129,$478.3,0
E51224,U10661,2023-03-13,Canada,Pro,Mobile,Email,Upgrade,72,$410.78,4
E51225,U10308,2024-02-16,Germany,Pro,Tablet,Referral,Login,52,$163.85,2
E51226,U10475,2024-08-14,UK,Free,Tablet,Email,Feature_Use,99,$185.94,2
E51227,U10823,2023-03-24,India,Free,Mobile,Ads,Login,90,$163.0,0
E51228,U11103,2023-08-19,Australia,Basic,Mobile,Referral,Login,73,$177.76,3
E51229,U10268,2024-07-18,Australia,Pro,Mobile,Email,Feature_Use,24,$221.13,1
E51230,U10976,2024-05-30,Australia,Basic,Mobile,Organic,Login,63,$238.98,0
E51231,U10560,2023-07-07,USA,Free,Mobile,Email,Login,71,$479.59,4
E51232,U10471,2023-07-01,India,Pro,Desktop,Email,Downgrade,2,$315.43,3
E51233,U10631,2023-09-23,USA,Free,Mobile,Email,Feature_Use,20,$213.56,3
E51234,U10952,2023-03-28,Australia,Basic,Tablet,Organic,Login,124,$383.02,1
E51235,U10962,2024-07-18,UK,Pro,Mobile,Email,Upgrade,47,$229.79,1
E51236,U10232,2024-07-09,UK,Free,Desktop,Organic,Feature_Use,41,$422.97,2
E51237,U10562,2023-12-25,USA,Basic,Mobile,Email,Login,81,$388.41,0
E51238,U10645,2024-06-23,Canada,Enterprise,Mobile,Referral,Login,154,$75.08,1
E51239,U11123,2023-10-03,India,Pro,Desktop,Email,Login,159,$364.7,3
E51240,U10184,2024-07-19,Australia,Free,Desktop,Organic,Feature_Use,163,$94.01,1
E51241,U10739,2023-10-23,Germany,Free,Tablet,Email,Upgrade,34,$103.28,2
E51242,U10199,2023-04-24,India,Free,Desktop,Email,Login,136,$39.45,2
E51243,U10459,2023-09-04,USA,Free,Desktop,Referral,Login,108,$187.06,0
E51244,U10549,2024-05-02,USA,Basic,Desktop,Organic,Upgrade,89,$220.4,5
E51245,U10779,2023-10-17,Canada,Basic,Desktop,Organic,Login,86,$390.77,3
E51246,U10997,2023-03-10,Canada,Basic,Desktop,Email,Login,103,$434.78,1
E51247,U10504,2023-01-28,Canada,Basic,Desktop,Organic,Feature_Use,120,$221.53,4
E51248,U10435,2024-03-03,Australia,Pro,Mobile,Email,Login,178,$253.75,5
E51249,U10620,2023-11-20,Germany,Basic,Mobile,Email,Churn,162,$161.02,1
E51250,U10613,2023-02-05,USA,Basic,Tablet,Organic,Login,50,$206.06,2
E51251,U10776,2024-07-03,India,Free,Desktop,Ads,Downgrade,132,$177.38,2
E51252,U10495,2024-04-17,UK,Free,Desktop,Ads,Downgrade,79,$240.91,2
E51253,U10928,2024-04-03,UK,Free,Desktop,Referral,Login,136,$426.33,0
E51254,U10484,2023-03-20,USA,Free,Desktop,Ads,Login,71,$136.84,3
E51255,U10810,2023-07-13,Germany,Free,Desktop,Email,Feature_Use,34,$99.09,2
E51256,U10519,2024-06-01,Germany,Free,Mobile,Organic,Login,40,$232.47,1
E51257,U11142,2024-03-09,USA,Enterprise,Desktop,Organic,Login,58,$22.4,2
E51258,U10437,2024-07-09,UK,Basic,Mobile,Ads,Login,42,$295.92,1
E51259,U10428,2023-08-09,UK,Basic,Desktop,Email,Feature_Use,106,$29.64,5
E51260,U10117,2024-02-03,India,Basic,Tablet,Ads,Churn,105,$22.98,1
E51261,U10931,2024-05-14,Canada,Free,Desktop,Ads,Login,159,$289.86,1
E51262,U10433,2023-02-04,Germany,Free,Desktop,Email,Feature_Use,82,$234.5,2
E51263,U10530,2023-06-27,UK,Pro,Desktop,Email,Login,90,$31.56,2
E51264,U10383,2023-07-09,UK,Free,Desktop,Organic,Login,179,$459.72,1
E51265,U10833,2024-04-13,Germany,Pro,Tablet,Email,Feature_Use,126,$310.16,2
E51266,U10332,2023-09-14,Australia,Enterprise,Desktop,Referral,Login,119,$181.93,0
E51267,U10782,2023-10-07,Canada,Free,Desktop,Referral,Login,83,$321.01,2
E51268,U10859,2024-06-09,UK,Basic,Mobile,Ads,Login,114,$340.08,2
E51269,U10567,2023-01-10,Australia,Free,Desktop,Referral,Upgrade,92,$138.68,1
E51270,U10574,2023-05-14,Australia,Basic,Desktop,Email,Churn,37,$482.59,4
E51271,U10106,2023-05-17,USA,Basic,Desktop,Email,Churn,88,$101.7,0
E51272,U11002,2024-01-27,UK,Pro,Tablet,Ads,Login,80,$211.76,2
E51273,U11067,2024-08-18,India,Basic,Mobile,Referral,Login,75,$307.88,1
E51274,U10143,2024-05-04,Germany,Pro,Desktop,Email,Downgrade,145,$224.06,0
E51275,U10604,2023-05-29,UK,Pro,Tablet,Referral,Feature_Use,106,$263.64,1
E51276,U10098,2023-05-02,India,Free,Tablet,Organic,Login,118,$66.65,2
E51277,U10601,2023-11-27,Canada,Enterprise,Tablet,Ads,Churn,179,$431.22,4
E51278,U10729,2023-05-29,Canada,Basic,Tablet,Organic,Churn,65,$44.28,3
E51279,U10787,2023-10-16,UK,Basic,Tablet,Email,Downgrade,22,$359.92,2
E51280,U10672,2024-05-28,India,Free,Mobile,Referral,Downgrade,156,$480.52,1
E51281,U10728,2023-06-05,Germany,Basic,Mobile,Ads,Login,58,$498.22,1
E51282,U10296,2023-02-03,USA,Basic,Desktop,Referral,Login,163,$77.86,1
E51283,U10018,2024-04-12,Germany,Pro,Mobile,Referral,Feature_Use,61,$481.88,2
E51284,U10870,2024-02-22,Australia,Basic,Tablet,Organic,Login,33,$201.02,2
E51285,U10900,2023-12-24,India,Pro,Tablet,Ads,Downgrade,52,$328.07,1
E51286,U11045,2023-12-31,Germany,Free,Desktop,Ads,Feature_Use,65,$40.15,2
E51287,U10940,2024-08-12,Australia,Free,Mobile,Organic,Login,23,$176.51,0
E51288,U11117,2024-03-25,Germany,Basic,Mobile,Organic,Login,90,$159.36,5
E51289,U10123,2024-02-23,Australia,Free,Mobile,Ads,Login,71,$187.79,1
E51290,U10206,2024-05-18,India,Pro,Desktop,Ads,Churn,19,$454.16,1
E51291,U11190,2023-09-29,USA,Basic,Tablet,Referral,Login,145,$203.06,2
E51292,U10788,2023-06-27,Germany,Free,Desktop,Ads,Login,99,$40.74,2
E51293,U10390,2024-03-28,UK,Free,Tablet,Organic,Churn,79,$31.49,1
E51294,U11115,2024-07-28,India,Basic,Mobile,Referral,Login,169,$392.21,1
E51295,U10992,2023-01-31,UK,Free,Tablet,Referral,Upgrade,96,$75.77,3
E51296,U10397,2023-11-05,Canada,Basic,Tablet,Referral,Login,59,$138.34,2
E51297,U10901,2023-05-28,UK,Enterprise,Tablet,Email,Login,14,$300.01,1
E51298,U10386,2023-10-23,Canada,Basic,Desktop,Email,Downgrade,77,$302.03,0
E51299,U10325,2023-03-07,UK,Free,Tablet,Ads,Login,43,$415.14,0
E51300,U11155,2024-08-08,Canada,Pro,Mobile,Referral,Login,149,$370.02,1
E51301,U11030,2023-02-14,USA,Basic,Tablet,Email,Feature_Use,129,$206.59,2
E51302,U10608,2024-08-11,Germany,Enterprise,Mobile,Referral,Feature_Use,68,$38.63,2
E51303,U10436,2024-07-18,Germany,Pro,Mobile,Email,Upgrade,35,$321.41,1
E51304,U11114,2023-10-30,UK,Pro,Mobile,Referral,Feature_Use,45,$312.88,2
E51305,U10243,2024-06-18,Germany,Pro,Mobile,Organic,Downgrade,29,$313.12,1
E51306,U10873,2023-02-03,Canada,Basic,Tablet,Email,Feature_Use,99,$23.03,2
E51307,U10646,2023-07-08,Germany,Free,Desktop,Organic,Feature_Use,102,$439.81,1
E51308,U10106,2024-04-14,Canada,Free,Tablet,Referral,Upgrade,98,$293.45,0
E51309,U10999,2024-08-13,USA,Pro,Tablet,Referral,Login,103,$396.56,1
E51310,U10034,2024-01-12,UK,Basic,Tablet,Ads,Churn,9,$69.82,1
E51311,U10837,2024-03-18,Canada,Basic,Tablet,Organic,Feature_Use,41,$23.27,2
E51312,U10739,2024-08-08,India,Free,Mobile,Referral,Feature_Use,18,$490.01,1
E51313,U10008,2023-05-17,Australia,Pro,Tablet,Ads,Churn,158,$477.51,1
E51314,U11169,2024-04-04,Germany,Enterprise,Mobile,Email,Feature_Use,60,$408.23,3
E51315,U11013,2023-01-18,USA,Free,Tablet,Organic,Churn,114,$36.01,0
E51316,U10412,2024-01-14,Canada,Free,Tablet,Organic,Login,115,$98.19,0
E51317,U11009,2023-11-25,UK,Pro,Desktop,Email,Login,66,$434.02,2
E51318,U10886,2024-06-25,India,Pro,Desktop,Email,Upgrade,149,$473.78,0
E51319,U11163,2023-04-03,Canada,Free,Mobile,Ads,Upgrade,89,$203.22,1
E51320,U10408,2023-09-24,India,Pro,Mobile,Organic,Feature_Use,31,$155.03,2
E51321,U10725,2023-02-02,Germany,Pro,Tablet,Email,Login,113,$400.85,1
E51322,U10318,2023-11-18,UK,Basic,Tablet,Organic,Login,3,$83.49,3
E51323,U10323,2023-04-28,Australia,Free,Mobile,Ads,Feature_Use,12,$88.89,1
E51324,U10889,2023-03-27,USA,Free,Mobile,Organic,Login,12,$36.24,1
E51325,U10899,2023-02-03,India,Enterprise,Tablet,Email,Login,162,$387.06,1
E51326,U11168,2023-11-21,UK,Free,Desktop,Organic,Login,159,$462.62,0
E51327,U10323,2024-05-17,USA,Pro,Mobile,Referral,Feature_Use,152,$299.22,2
E51328,U10849,2023-12-19,India,Enterprise,Tablet,Ads,Login,37,$143.46,2
E51329,U10248,2023-03-31,USA,Pro,Desktop,Referral,Upgrade,91,$383.15,4
E51330,U10997,2024-05-22,Australia,Free,Desktop,Organic,Login,89,$250.06,2
E51331,U10598,2023-07-22,Germany,Pro,Desktop,Referral,Login,110,$422.12,3
E51332,U10330,2023-01-20,Australia,Basic,Tablet,Referral,Login,126,$208.77,1
E51333,U10815,2023-07-23,USA,Free,Desktop,Organic,Login,69,$82.91,2
E51334,U10703,2024-02-08,Germany,Basic,Mobile,Ads,Upgrade,167,$102.28,1
E51335,U10126,2024-02-29,USA,Free,Tablet,Ads,Login,82,$368.24,2
E51336,U11188,2023-09-24,Germany,Basic,Desktop,Email,Login,24,$106.89,2
E51337,U10888,2024-01-08,Australia,Basic,Mobile,Ads,Login,100,$151.76,0
E51338,U10533,2024-04-27,Canada,Free,Mobile,Referral,Login,26,$343.76,1
E51339,U10227,2024-07-06,Canada,Basic,Tablet,Email,Feature_Use,96,$185.02,0
E51340,U10650,2023-09-18,India,Pro,Tablet,Referral,Feature_Use,111,$80.25,2
E51341,U10009,2023-06-10,UK,Basic,Tablet,Referral,Login,89,$216.53,2
E51342,U10208,2024-02-24,Germany,Free,Mobile,Email,Login,141,$381.69,3
E51343,U11186,2024-05-16,Germany,Pro,Tablet,Organic,Login,145,$200.72,3
E51344,U11154,2023-02-26,USA,Basic,Tablet,Referral,Feature_Use,164,$387.68,2
E51345,U11183,2023-03-29,UK,Free,Tablet,Email,Login,3,$496.46,3
E51346,U10789,2023-09-19,Australia,Basic,Desktop,Ads,Feature_Use,148,$172.04,2
E51347,U10163,2024-03-01,Australia,Basic,Mobile,Referral,Login,176,$209.92,1
E51348,U10076,2023-07-13,Australia,Free,Tablet,Referral,Feature_Use,4,$345.1,2
E51349,U10681,2024-04-09,Australia,Free,Desktop,Ads,Upgrade,115,$499.25,5
E51350,U11063,2023-05-23,Australia,Pro,Mobile,Email,Login,155,$70.41,0
E51351,U10161,2023-11-24,Australia,Basic,Tablet,Organic,Login,112,$440.03,2
E51352,U10355,2023-03-22,Canada,Enterprise,Desktop,Ads,Feature_Use,60,$16.11,2
E51353,U11064,2023-01-16,India,Enterprise,Tablet,Referral,Login,49,$474.8,0
E51354,U10662,2023-08-28,UK,Pro,Mobile,Organic,Login,104,$231.34,0
E51355,U11053,2023-03-14,Australia,Free,Desktop,Email,Feature_Use,70,$273.57,1
E51356,U10028,2024-06-05,USA,Free,Desktop,Organic,Upgrade,45,$306.31,1
E51357,U10251,2023-11-29,India,Basic,Desktop,Ads,Feature_Use,108,$497.28,2
E51358,U10878,2023-10-03,Canada,Enterprise,Tablet,Referral,Feature_Use,169,$183.15,3
E51359,U10631,2023-01-29,Canada,Free,Mobile,Organic,Feature_Use,161,$0.7,1
E51360,U10974,2023-08-07,UK,Free,Mobile,Organic,Churn,105,$163.78,0
E51361,U10498,2024-01-21,Germany,Free,Desktop,Referral,Login,127,$60.24,2
E51362,U10382,2023-05-03,Canada,Free,Mobile,Organic,Login,137,$105.75,0
E51363,U11159,2023-10-18,Canada,Basic,Desktop,Ads,Login,65,$146.61,5
E51364,U10905,2024-02-23,Canada,Pro,Mobile,Organic,Login,65,$115.85,0
E51365,U10680,2024-08-16,Germany,Basic,Tablet,Email,Login,154,$434.62,2
E51366,U10692,2024-02-07,India,Pro,Tablet,Referral,Feature_Use,102,$265.7,0
E51367,U10205,2024-01-09,Canada,Free,Mobile,Email,Login,42,$403.1,0
E51368,U10364,2023-03-24,USA,Basic,Tablet,Ads,Upgrade,21,$26.4,0
E51369,U10092,2024-01-25,Canada,Basic,Mobile,Ads,Login,179,$349.73,1
E51370,U10432,2023-09-02,India,Free,Desktop,Referral,Login,69,$46.02,0
E51371,U10453,2024-07-10,Australia,Enterprise,Mobile,Organic,Feature_Use,119,$315.62,2
E51372,U10954,2023-09-23,Germany,Pro,Desktop,Organic,Upgrade,30,$401.55,2
E51373,U11062,2024-03-27,India,Basic,Tablet,Organic,Churn,116,$357.12,0
E51374,U10512,2023-07-23,Australia,Free,Mobile,Referral,Feature_Use,161,$99.99,0
E51375,U10827,2024-03-23,UK,Free,Desktop,Organic,Upgrade,33,$113.42,3
E51376,U10762,2023-01-19,USA,Free,Mobile,Ads,Upgrade,160,$464.14,3
E51377,U10828,2024-02-04,Australia,Basic,Mobile,Ads,Login,114,$121.63,1
E51378,U10995,2023-07-12,India,Basic,Mobile,Ads,Login,4,$415.44,1
E51379,U11129,2024-05-02,USA,Basic,Mobile,Email,Login,7,$144.08,2
E51380,U10033,2023-10-06,Canada,Free,Mobile,Ads,Login,170,$20.51,2
E51381,U11154,2024-05-12,UK,Free,Mobile,Organic,Churn,50,$373.74,1
E51382,U10301,2024-01-31,Australia,Pro,Desktop,Ads,Churn,86,$415.09,4
E51383,U10073,2023-02-03,Germany,Free,Tablet,Ads,Login,77,$251.2,1
E51384,U10478,2023-06-29,USA,Free,Mobile,Referral,Feature_Use,120,$317.77,1
E51385,U10846,2024-01-31,Canada,Pro,Mobile,Email,Login,162,$375.99,1
E51386,U10980,2023-05-12,Canada,Pro,Tablet,Referral,Feature_Use,52,$499.8,2
E51387,U10753,2023-11-04,Germany,Basic,Tablet,Email,Login,10,$263.16,0
E51388,U10984,2023-12-07,USA,Pro,Desktop,Referral,Feature_Use,126,$271.07,1
E51389,U10671,2024-05-07,Australia,Enterprise,Desktop,Referral,Upgrade,54,$250.59,2
E51390,U10906,2024-05-02,Canada,Basic,Desktop,Organic,Feature_Use,141,$103.81,1
E51391,U10956,2023-03-27,India,Basic,Mobile,Organic,Feature_Use,17,$95.22,0
E51392,U10867,2024-01-02,India,Basic,Mobile,Organic,Churn,155,$103.84,0
E51393,U11128,2024-06-08,India,Pro,Tablet,Organic,Login,33,$101.98,3
E51394,U10525,2023-04-16,USA,Basic,Desktop,Ads,Upgrade,96,$11.04,1
E51395,U10497,2023-06-04,Germany,Pro,Mobile,Referral,Upgrade,58,$450.43,2
E51396,U10420,2023-08-07,Australia,Basic,Desktop,Organic,Login,51,$267.74,1
E51397,U10699,2023-12-14,Canada,Free,Desktop,Organic,Login,60,$58.1,3
E51398,U10017,2023-05-11,Canada,Free,Mobile,Organic,Downgrade,63,$339.15,4
E51399,U10285,2023-10-05,Australia,Free,Tablet,Email,Upgrade,37,$265.21,2
E51400,U10003,2023-12-16,USA,Pro,Desktop,Organic,Login,19,$428.79,1
E51401,U10324,2023-09-20,UK,Enterprise,Mobile,Ads,Feature_Use,85,$143.1,0
E51402,U10775,2023-01-10,Germany,Basic,Desktop,Referral,Login,28,$270.4,0
E51403,U10131,2024-01-04,Canada,Enterprise,Desktop,Ads,Upgrade,25,$4.36,0
E51404,U10203,2024-06-07,Canada,Free,Desktop,Ads,Upgrade,39,$223.9,0
E51405,U10828,2024-01-28,India,Basic,Mobile,Email,Upgrade,49,$1.81,1
E51406,U10043,2023-03-17,Germany,Basic,Desktop,Referral,Churn,88,$80.91,2
E51407,U10336,2023-01-08,Australia,Pro,Mobile,Email,Login,6,$298.4,1
E51408,U10707,2023-09-26,India,Free,Tablet,Organic,Login,59,$77.53,1
E51409,U11161,2023-07-20,Australia,Basic,Mobile,Ads,Churn,43,$254.84,0
E51410,U11029,2023-01-20,UK,Free,Desktop,Ads,Login,176,$211.59,0
E51411,U10993,2023-08-10,Australia,Free,Desktop,Organic,Downgrade,53,$246.57,0
E51412,U10322,2024-05-10,Australia,Enterprise,Desktop,Email,Login,96,$148.06,1
E51413,U10999,2023-12-25,Germany,Free,Mobile,Email,Feature_Use,169,$394.55,1
E51414,U10777,2023-11-28,USA,Free,Desktop,Organic,Upgrade,26,$462.77,1
E51415,U10838,2024-07-13,Australia,Pro,Mobile,Ads,Login,135,$183.68,1
E51416,U10005,2024-02-11,USA,Basic,Tablet,Organic,Login,133,$141.68,3
E51417,U10691,2024-05-06,UK,Basic,Desktop,Email,Churn,49,$142.14,2
E51418,U10953,2023-01-25,UK,Pro,Mobile,Email,Churn,170,$35.52,2
E51419,U10563,2023-12-04,UK,Pro,Desktop,Email,Login,48,$404.68,2
E51420,U10862,2023-07-25,USA,Pro,Desktop,Email,Login,166,$245.42,2
E51421,U10613,2024-02-02,USA,Pro,Mobile,Organic,Login,90,$80.05,0
E51422,U10858,2024-07-22,Australia,Basic,Tablet,Organic,Upgrade,117,$380.82,1
E51423,U11095,2023-07-10,Australia,Pro,Desktop,Organic,Login,52,$393.24,0
E51424,U10376,2024-08-17,Germany,Basic,Mobile,Ads,Login,65,$459.46,1
E51425,U10206,2023-03-04,India,Enterprise,Tablet,Referral,Login,113,$305.56,1
E51426,U10831,2023-11-28,Canada,Enterprise,Desktop,Email,Login,66,$183.96,0
E51427,U10093,2023-02-09,Germany,Free,Desktop,Ads,Feature_Use,124,$152.43,2
E51428,U10148,2023-02-08,Canada,Pro,Desktop,Referral,Feature_Use,36,$61.43,0
E51429,U10454,2023-11-05,Australia,Pro,Mobile,Referral,Feature_Use,174,$336.77,0
E51430,U10841,2023-12-28,Germany,Free,Mobile,Email,Upgrade,164,$11.98,0
E51431,U10048,2023-03-04,USA,Free,Mobile,Organic,Upgrade,49,$282.16,1
E51432,U10255,2023-08-15,Germany,Free,Desktop,Email,Login,35,$472.32,2
E51433,U10926,2023-05-22,USA,Enterprise,Desktop,Ads,Login,176,$387.92,0
E51434,U10999,2024-04-03,USA,Free,Tablet,Ads,Churn,1,$472.56,2
E51435,U10422,2024-05-29,India,Basic,Tablet,Referral,Login,95,$85.02,3
E51436,U10141,2023-08-27,UK,Enterprise,Mobile,Ads,Feature_Use,62,$109.26,2
E51437,U10928,2024-04-25,India,Basic,Desktop,Organic,Login,173,$53.51,1
E51438,U10836,2023-08-03,Canada,Basic,Desktop,Referral,Login,5,$272.39,0
E51439,U11129,2023-01-08,Germany,Free,Mobile,Ads,Feature_Use,171,$147.4,1
E51440,U10409,2023-04-11,Germany,Enterprise,Mobile,Email,Login,14,$239.06,2
E51441,U11150,2023-10-13,USA,Pro,Tablet,Organic,Churn,115,$311.32,1
E51442,U10096,2023-05-30,Australia,Basic,Desktop,Organic,Login,94,$135.17,1
E51443,U10031,2023-05-04,USA,Free,Tablet,Ads,Upgrade,135,$251.91,1
E51444,U10655,2023-01-09,UK,Basic,Mobile,Ads,Feature_Use,110,$72.45,1
E51445,U10330,2023-06-29,India,Basic,Desktop,Referral,Login,119,$339.2,1
E51446,U10702,2024-08-09,Canada,Basic,Desktop,Organic,Downgrade,100,$150.98,4
E51447,U10485,2023-11-11,Canada,Free,Tablet,Email,Login,112,$70.83,2
E51448,U10478,2023-10-16,India,Free,Desktop,Referral,Feature_Use,23,$412.78,1
E51449,U10999,2023-11-12,Germany,Pro,Desktop,Organic,Feature_Use,4,$240.91,3
E51450,U10207,2023-07-25,USA,Free,Desktop,Ads,Login,98,$438.71,1
E51451,U10918,2024-04-21,Germany,Basic,Mobile,Ads,Feature_Use,171,$307.51,2
E51452,U11102,2024-01-31,Australia,Free,Desktop,Organic,Feature_Use,40,$215.25,0
E51453,U11083,2024-02-24,Australia,Pro,Tablet,Referral,Login,156,$445.29,4
