Customer_ID,Age,Tenure,ServicePlan,PaymentMethod,MonthlyUsage,SupportCalls,Churn
7741,61,21,Standard,BankTransfer,269,1,0
7742,57,28,Premium,Cash,280,4,1
7743,43,67,Premium,BankTransfer,121,4,0
7744,33,71,Basic,BankTransfer,208,7,0
7745,45,14,Standard,Cash,105,2,0
7746,18,52,Premium,Cash,106,8,0
7747,53,43,Basic,BankTransfer,154,4,1
7748,27,71,Basic,BankTransfer,177,9,0
7749,60,19,Premium,CreditCard,239,2,1
7750,34,27,Basic,BankTransfer,,7,1
7751,40,18,Basic,CreditCard,136,1,1
7752,24,13,Basic,BankTransfer,59,7,0
7753,61,1,Basic,CreditCard,280,8,0
7754,24,34,Premium,CreditCard,81,7,0
7755,61,13,Premium,Cash,255,9,0
7756,32,51,Basic,BankTransfer,252,0,1
7757,51,1,Premium,Cash,117,8,0
7758,63,28,Premium,Cash,17,0,0
7759,62,32,Basic,BankTransfer,290,8,1
7760,21,55,Basic,Cash,,9,1
7761,31,26,Basic,Cash,290,1,1
7762,31,14,Premium,Cash,27,7,1
7763,33,68,Premium,Cash,82,8,0
7764,24,63,Standard,CreditCard,207,5,1
7765,49,14,Standard,BankTransfer,23,5,1
7766,36,27,Basic,BankTransfer,112,2,1
7767,19,41,Standard,Cash,227,9,1
7768,27,3,Premium,BankTransfer,45,8,0
7769,67,59,Standard,CreditCard,212,7,1
7770,34,23,Standard,Cash,,1,1
7771,54,18,Basic,Cash,24,4,0
7772,29,41,Premium,Cash,265,6,0
7773,23,8,Premium,CreditCard,281,0,1
7774,39,32,Premium,BankTransfer,85,7,1
7775,49,41,Premium,CreditCard,23,2,0
7776,58,45,Standard,BankTransfer,56,9,0
7777,37,9,Basic,CreditCard,191,1,1
7778,18,48,Standard,CreditCard,67,6,1
7779,64,24,Premium,Cash,214,4,0
7780,23,44,Basic,Cash,,7,0
7781,36,58,Basic,Cash,167,0,0
7782,35,66,Premium,CreditCard,25,8,0
7783,23,18,Premium,CreditCard,138,5,1
7784,62,29,Basic,BankTransfer,178,7,0
7785,50,2,Premium,CreditCard,230,5,0
7786,40,68,Premium,BankTransfer,292,6,1
7787,40,39,Premium,Cash,214,7,1
7788,43,41,Premium,Cash,71,8,0
7789,30,71,Basic,CreditCard,64,3,0
7790,24,22,Basic,BankTransfer,,2,0
7791,32,49,Standard,BankTransfer,78,9,0
7792,61,28,Standard,Cash,210,9,0
7793,44,16,Basic,CreditCard,106,1,0
7794,43,68,Standard,BankTransfer,247,1,0
7795,50,62,Premium,BankTransfer,110,3,1
7796,32,36,Premium,BankTransfer,106,7,1
7797,53,22,Basic,Cash,294,5,1
7798,62,11,Standard,CreditCard,285,2,0
7799,44,42,Premium,BankTransfer,156,3,1
7800,22,55,Standard,CreditCard,,2,1
7801,19,35,Basic,BankTransfer,102,2,1
7802,50,57,Basic,Cash,291,8,1
7803,33,34,Standard,CreditCard,203,2,0
7804,40,70,Basic,BankTransfer,198,1,0
7805,55,4,Premium,Cash,137,1,1
7806,33,46,Premium,Cash,54,7,1
7807,31,11,Standard,Cash,271,9,0
7808,46,61,Standard,BankTransfer,195,2,0
7809,43,35,Basic,Cash,52,9,1
7810,52,69,Basic,Cash,,9,0
7811,32,57,Standard,Cash,23,8,0
7812,20,11,Basic,Cash,83,2,0
7813,40,12,Standard,Cash,28,9,0
7814,46,43,Standard,BankTransfer,60,1,0
7815,51,19,Premium,CreditCard,149,7,0
7816,50,68,Basic,BankTransfer,207,5,0
7817,58,59,Standard,BankTransfer,207,3,0
7818,58,2,Premium,BankTransfer,15,0,0
7819,40,8,Standard,CreditCard,245,9,0
7820,24,22,Basic,CreditCard,,5,1
7821,20,21,Premium,Cash,260,6,1
7822,49,29,Basic,CreditCard,35,7,0
7823,48,37,Premium,BankTransfer,81,6,0
7824,35,29,Basic,Cash,98,1,0
7825,60,37,Standard,CreditCard,92,2,0
7826,24,21,Standard,BankTransfer,35,0,0
7827,58,12,Standard,Cash,280,3,1
7828,18,48,Basic,Cash,289,4,0
7829,31,47,Premium,Cash,196,8,0
7830,69,15,Basic,BankTransfer,,0,0
7831,49,67,Standard,Cash,138,6,0
7832,23,13,Basic,BankTransfer,148,3,1
7833,56,59,Premium,CreditCard,285,7,0
7834,27,13,Standard,Cash,40,9,0
7835,24,19,Basic,CreditCard,245,1,1
7836,43,57,Standard,Cash,108,4,1
7837,51,32,Basic,Cash,176,1,0
7838,47,21,Basic,Cash,15,1,1
7839,53,14,Standard,BankTransfer,293,6,1
7840,38,24,Premium,CreditCard,,3,0
7841,34,49,Standard,Cash,125,8,0
7842,50,32,Premium,Cash,74,9,0
7843,27,11,Standard,BankTransfer,217,1,1
7844,68,60,Standard,Cash,250,6,0
7845,64,68,Standard,BankTransfer,118,7,1
7846,59,61,Basic,Cash,277,0,0
7847,68,5,Basic,CreditCard,165,0,0
7848,29,36,Premium,BankTransfer,265,6,0
7849,33,64,Standard,BankTransfer,81,4,0
7850,58,32,Basic,Cash,,6,1
7851,49,71,Basic,CreditCard,258,0,0
7852,32,66,Standard,Cash,119,8,0
7853,44,10,Standard,BankTransfer,39,1,0
7854,45,21,Standard,Cash,94,4,1
7855,34,40,Premium,CreditCard,39,3,0
7856,63,42,Standard,BankTransfer,273,4,0
7857,67,46,Basic,CreditCard,228,8,0
7858,19,41,Basic,CreditCard,137,4,1
7859,53,4,Standard,BankTransfer,298,3,0
7860,67,14,Premium,CreditCard,,3,1
7861,24,14,Premium,Cash,54,4,1
7862,30,53,Basic,BankTransfer,243,9,1
7863,32,29,Premium,CreditCard,253,0,1
7864,42,23,Standard,CreditCard,247,8,0
7865,40,31,Premium,Cash,124,0,0
7866,39,71,Premium,Cash,173,6,0
7867,43,61,Basic,Cash,290,3,1
7868,50,23,Basic,Cash,222,8,0
7869,28,8,Basic,CreditCard,130,9,0
7870,27,16,Premium,CreditCard,,0,0
7871,42,26,Basic,CreditCard,89,3,0
7872,54,29,Basic,BankTransfer,291,6,0
7873,65,6,Premium,CreditCard,66,1,1
7874,60,37,Premium,BankTransfer,60,4,1
7875,55,33,Premium,CreditCard,21,9,0
7876,58,46,Standard,Cash,106,6,1
7877,62,61,Standard,CreditCard,118,9,1
7878,41,41,Premium,BankTransfer,266,9,1
7879,57,18,Basic,Cash,156,2,1
7880,63,16,Premium,CreditCard,,7,1
7881,50,51,Standard,BankTransfer,246,3,1
7882,34,37,Basic,CreditCard,81,4,0
7883,41,14,Standard,Cash,235,4,0
7884,54,68,Standard,BankTransfer,135,6,0
7885,19,30,Standard,Cash,269,7,1
7886,49,60,Standard,BankTransfer,36,0,1
7887,41,53,Basic,Cash,35,9,0
7888,26,36,Premium,BankTransfer,113,6,0
7889,21,30,Basic,BankTransfer,49,7,1
7890,34,64,Premium,CreditCard,,1,0
7891,34,14,Premium,Cash,210,0,0
7892,67,23,Basic,CreditCard,211,8,1
7893,65,48,Premium,Cash,38,8,1
7894,47,28,Basic,Cash,256,2,1
7895,57,7,Basic,CreditCard,126,9,0
7896,28,42,Premium,BankTransfer,251,8,0
7897,38,10,Premium,Cash,283,0,0
7898,38,68,Standard,BankTransfer,256,0,1
7899,35,44,Premium,Cash,158,1,1
7900,46,13,Premium,CreditCard,,6,1
7901,41,33,Premium,BankTransfer,115,3,1
7902,27,32,Basic,CreditCard,230,8,1
7903,62,48,Standard,Cash,184,5,1
7904,34,5,Standard,CreditCard,35,7,0
7905,35,61,Basic,Cash,100,6,1
7906,59,3,Premium,BankTransfer,25,8,1
7907,65,24,Premium,BankTransfer,65,9,1
7908,37,34,Basic,CreditCard,60,8,1
7909,54,42,Standard,CreditCard,292,1,0
7910,62,20,Basic,BankTransfer,,0,0
7911,35,41,Basic,CreditCard,75,8,0
7912,34,20,Premium,CreditCard,71,8,1
7913,26,6,Basic,BankTransfer,80,2,1
7914,31,57,Basic,Cash,175,6,0
7915,66,42,Basic,CreditCard,15,7,1
7916,46,25,Premium,CreditCard,129,1,1
7917,48,41,Premium,BankTransfer,68,2,0
7918,21,41,Standard,Cash,284,6,0
7919,35,3,Standard,Cash,88,2,1
7920,37,43,Standard,CreditCard,,8,1
7921,64,46,Premium,CreditCard,165,6,0
7922,60,57,Standard,Cash,147,8,1
7923,61,51,Basic,CreditCard,182,6,1
7924,26,5,Standard,Cash,202,5,0
7925,30,15,Basic,CreditCard,187,4,0
7926,32,39,Standard,CreditCard,153,1,1
7927,44,70,Premium,BankTransfer,243,7,0
7928,32,38,Basic,Cash,156,3,0
7929,45,39,Basic,Cash,269,7,0
7930,54,52,Premium,CreditCard,,5,0
7931,36,3,Basic,BankTransfer,155,9,1
7932,43,29,Standard,Cash,120,5,1
7933,69,31,Premium,CreditCard,183,2,1
7934,43,66,Basic,CreditCard,255,6,1
7935,42,45,Premium,BankTransfer,222,6,0
7936,43,22,Basic,Cash,112,4,1
7937,43,10,Basic,Cash,167,5,0
7938,63,21,Premium,CreditCard,201,5,0
7939,45,17,Basic,CreditCard,50,7,0
7940,66,67,Standard,BankTransfer,,8,1
7941,35,7,Standard,Cash,14,5,0
7942,49,36,Basic,Cash,210,2,0
7943,20,67,Basic,BankTransfer,84,4,1
7944,19,30,Standard,Cash,129,0,0
7945,50,71,Basic,BankTransfer,47,0,1
7946,59,29,Basic,Cash,271,9,1
7947,36,33,Premium,BankTransfer,195,9,0
7948,34,59,Premium,BankTransfer,279,0,1
7949,61,20,Standard,CreditCard,231,8,0
7950,50,29,Standard,Cash,,9,1
7951,29,53,Premium,CreditCard,164,1,0
7952,66,1,Premium,BankTransfer,193,9,0
7953,20,34,Standard,BankTransfer,77,0,0
7954,60,44,Standard,BankTransfer,196,4,0
7955,66,14,Standard,Cash,248,7,0
7956,43,37,Premium,CreditCard,260,4,0
7957,52,35,Premium,BankTransfer,104,4,1
7958,25,59,Basic,Cash,186,9,1
7959,69,24,Standard,BankTransfer,27,1,0
7960,53,65,Basic,BankTransfer,,6,1
7961,24,6,Standard,BankTransfer,12,0,1
7962,63,68,Premium,BankTransfer,216,1,1
7963,63,38,Standard,CreditCard,66,4,0
7964,53,1,Standard,BankTransfer,296,6,0
7965,33,41,Premium,BankTransfer,273,6,1
7966,41,31,Premium,CreditCard,19,7,1
7967,18,36,Standard,CreditCard,12,5,0
7968,66,54,Standard,BankTransfer,21,2,0
7969,42,31,Standard,CreditCard,115,7,1
7970,27,29,Standard,CreditCard,,0,0
7971,33,3,Standard,CreditCard,218,2,1
7972,33,58,Premium,CreditCard,23,7,1
7973,25,61,Standard,BankTransfer,112,2,0
7974,46,6,Premium,Cash,252,4,1
7975,56,20,Basic,Cash,38,4,1
7976,45,61,Basic,BankTransfer,272,6,0
7977,23,46,Standard,Cash,58,3,1
7978,33,13,Basic,CreditCard,202,9,0
7979,37,23,Premium,Cash,272,1,1
7980,33,31,Basic,BankTransfer,,1,0
7981,24,4,Basic,Cash,108,6,0
7982,58,66,Premium,BankTransfer,153,2,0
7983,31,16,Standard,Cash,70,9,0
7984,60,31,Premium,CreditCard,282,1,1
7985,43,48,Premium,CreditCard,296,4,1
7986,43,43,Standard,CreditCard,68,1,0
7987,31,4,Premium,Cash,97,4,0
7988,24,62,Standard,Cash,271,7,1
7989,50,48,Premium,Cash,297,5,1
7990,43,28,Basic,CreditCard,,0,0
7991,62,16,Standard,Cash,260,9,0
7992,37,69,Standard,Cash,249,6,0
7993,20,30,Basic,BankTransfer,18,3,0
7994,69,65,Basic,CreditCard,12,3,1
7995,21,69,Standard,Cash,135,8,0
7996,43,14,Basic,BankTransfer,80,9,0
7997,28,34,Premium,BankTransfer,171,5,0
7998,19,56,Premium,BankTransfer,230,9,0
7999,31,29,Premium,CreditCard,170,6,1
8000,61,25,Basic,BankTransfer,,1,1
8001,47,66,Basic,CreditCard,88,2,0
8002,66,40,Basic,BankTransfer,130,9,1
8003,29,15,Standard,Cash,211,0,0
8004,43,32,Premium,CreditCard,56,4,1
8005,61,20,Standard,CreditCard,238,6,0
8006,50,53,Standard,Cash,105,5,0
8007,30,67,Standard,BankTransfer,225,5,0
8008,31,49,Premium,CreditCard,50,5,1
8009,41,67,Premium,CreditCard,212,3,0
8010,51,1,Premium,CreditCard,,6,1
8011,61,39,Basic,CreditCard,281,5,0
8012,43,61,Premium,CreditCard,114,4,1
8013,38,55,Basic,Cash,74,6,1
8014,45,69,Basic,CreditCard,208,6,1
8015,65,2,Basic,CreditCard,10,1,1
8016,53,17,Premium,Cash,234,4,1
8017,57,29,Premium,BankTransfer,13,6,1
8018,19,4,Premium,CreditCard,91,7,1
8019,59,64,Premium,Cash,254,8,0
8020,26,43,Standard,Cash,,3,1
8021,40,12,Premium,BankTransfer,253,4,1
8022,32,50,Premium,CreditCard,290,7,1
8023,30,68,Premium,CreditCard,141,7,1
8024,40,61,Premium,BankTransfer,180,1,1
8025,34,51,Premium,Cash,35,0,0
8026,65,5,Standard,Cash,221,9,1
8027,19,28,Standard,Cash,152,9,0
8028,37,10,Basic,BankTransfer,174,3,1
8029,37,52,Basic,BankTransfer,136,1,0
8030,63,17,Premium,Cash,,9,1
8031,20,65,Basic,CreditCard,278,2,1
8032,29,21,Standard,CreditCard,153,1,0
8033,57,54,Premium,Cash,51,3,0
8034,19,49,Basic,CreditCard,47,7,0
8035,53,22,Basic,Cash,202,8,0
8036,31,69,Standard,Cash,142,6,1
8037,33,64,Premium,CreditCard,39,1,0
8038,36,36,Basic,CreditCard,104,6,1
8039,51,21,Standard,BankTransfer,41,9,0
8040,61,56,Premium,CreditCard,,5,1
8041,63,48,Standard,CreditCard,14,3,1
8042,23,18,Premium,CreditCard,105,0,0
8043,30,15,Premium,CreditCard,196,9,0
8044,53,44,Premium,Cash,288,9,0
8045,39,45,Standard,CreditCard,239,0,1
8046,35,36,Premium,Cash,228,5,0
8047,29,40,Basic,Cash,284,6,1
8048,69,51,Premium,BankTransfer,115,0,1
8049,47,30,Premium,Cash,245,1,1
8050,68,26,Standard,CreditCard,,8,1
8051,57,31,Premium,BankTransfer,89,9,0
8052,24,56,Basic,BankTransfer,263,3,1
8053,49,61,Basic,BankTransfer,265,3,1
8054,65,17,Premium,Cash,75,9,1
8055,36,24,Standard,Cash,108,5,1
8056,23,4,Basic,Cash,293,4,0
8057,37,9,Standard,BankTransfer,180,8,0
8058,44,2,Premium,Cash,250,2,1
8059,60,35,Standard,Cash,84,7,1
8060,54,38,Premium,BankTransfer,,0,0
8061,65,45,Premium,BankTransfer,225,6,1
8062,24,15,Standard,CreditCard,25,7,0
8063,22,42,Basic,BankTransfer,98,8,1
8064,28,3,Premium,BankTransfer,288,9,1
8065,32,31,Premium,BankTransfer,196,0,0
8066,20,52,Premium,CreditCard,226,0,0
8067,22,41,Basic,CreditCard,134,7,1
8068,40,57,Basic,CreditCard,178,1,1
8069,54,42,Premium,BankTransfer,83,5,0
8070,26,53,Basic,CreditCard,,7,0
8071,32,56,Standard,BankTransfer,287,9,1
8072,20,53,Standard,Cash,297,5,0
8073,46,32,Standard,CreditCard,224,8,0
8074,23,54,Standard,Cash,167,7,1
8075,34,37,Premium,BankTransfer,96,6,1
8076,43,8,Standard,Cash,120,4,0
8077,38,11,Basic,CreditCard,21,0,1
8078,25,54,Premium,CreditCard,155,1,0
8079,38,60,Basic,BankTransfer,101,1,1
8080,28,10,Standard,CreditCard,,0,0
8081,55,70,Premium,Cash,198,4,1
8082,25,42,Premium,Cash,183,2,1
8083,59,37,Premium,CreditCard,38,7,0
8084,41,58,Standard,CreditCard,169,1,1
8085,52,59,Basic,BankTransfer,251,2,1
8086,31,24,Premium,Cash,152,8,0
8087,31,28,Basic,CreditCard,197,1,1
8088,27,37,Standard,Cash,219,8,1
8089,29,21,Standard,BankTransfer,165,8,1
8090,55,33,Basic,Cash,,2,0
8091,61,2,Premium,BankTransfer,124,4,1
8092,63,28,Basic,Cash,298,9,0
8093,51,15,Premium,BankTransfer,59,1,0
8094,58,1,Premium,CreditCard,275,0,1
8095,27,28,Basic,CreditCard,131,2,1
8096,34,50,Premium,BankTransfer,299,7,0
8097,34,35,Premium,Cash,29,1,1
8098,20,28,Premium,Cash,242,4,0
8099,48,9,Standard,Cash,290,3,1
8100,68,24,Premium,CreditCard,,8,0
8101,18,63,Basic,CreditCard,250,9,0
8102,29,4,Standard,Cash,227,4,0
8103,56,56,Premium,CreditCard,222,0,1
8104,21,41,Standard,CreditCard,187,6,1
8105,59,67,Basic,CreditCard,64,8,1
8106,30,48,Standard,BankTransfer,186,5,1
8107,51,58,Standard,BankTransfer,133,9,0
8108,59,39,Premium,CreditCard,147,7,1
8109,38,25,Basic,CreditCard,276,8,1
8110,39,60,Basic,CreditCard,,6,1
8111,21,47,Standard,Cash,215,4,1
8112,35,61,Premium,BankTransfer,93,2,1
8113,22,27,Standard,Cash,242,3,1
8114,36,42,Standard,CreditCard,29,3,1
8115,19,52,Standard,CreditCard,81,6,1
8116,29,48,Premium,Cash,92,8,0
8117,34,32,Standard,CreditCard,85,1,1
8118,27,24,Premium,BankTransfer,298,9,0
8119,51,3,Basic,BankTransfer,252,1,0
8120,23,27,Standard,CreditCard,,3,1
8121,25,40,Basic,BankTransfer,296,7,0
8122,68,23,Standard,CreditCard,111,9,0
8123,28,7,Basic,CreditCard,129,0,0
8124,29,37,Premium,CreditCard,257,5,0
8125,26,7,Standard,BankTransfer,284,0,0
8126,19,22,Standard,Cash,214,8,1
8127,25,17,Premium,BankTransfer,175,4,1
8128,28,19,Basic,BankTransfer,276,2,1
8129,53,39,Basic,Cash,292,0,1
8130,27,36,Premium,BankTransfer,,3,1
8131,38,15,Basic,CreditCard,240,9,0
8132,37,63,Premium,BankTransfer,202,5,0
8133,65,29,Basic,CreditCard,24,7,1
8134,25,60,Premium,CreditCard,266,8,0
8135,53,56,Premium,BankTransfer,28,3,1
8136,46,40,Premium,Cash,193,4,0
8137,59,16,Premium,BankTransfer,201,7,0
8138,29,33,Basic,BankTransfer,299,2,1
8139,31,16,Standard,BankTransfer,73,3,1
8140,65,30,Basic,CreditCard,,9,1
8141,67,66,Premium,CreditCard,197,5,1
8142,38,44,Standard,Cash,176,4,1
8143,39,38,Standard,Cash,246,7,1
8144,38,51,Basic,BankTransfer,75,9,0
8145,61,60,Premium,Cash,297,1,1
8146,67,18,Premium,BankTransfer,60,8,0
8147,47,5,Premium,CreditCard,291,0,1
8148,56,40,Premium,BankTransfer,66,1,1
8149,37,6,Premium,BankTransfer,93,7,1
8150,41,12,Standard,BankTransfer,,7,0
8151,40,12,Basic,BankTransfer,192,7,0
8152,24,22,Basic,Cash,271,1,1
8153,26,49,Basic,BankTransfer,16,7,1
8154,18,50,Standard,CreditCard,163,4,1
8155,43,4,Standard,BankTransfer,127,3,1
8156,55,50,Basic,CreditCard,128,1,1
8157,55,3,Standard,Cash,219,8,1
8158,61,16,Standard,BankTransfer,242,2,1
8159,39,14,Basic,CreditCard,133,4,1
8160,61,64,Standard,BankTransfer,,3,0
8161,27,41,Premium,BankTransfer,142,8,1
8162,23,68,Basic,Cash,224,3,0
8163,34,59,Basic,CreditCard,265,4,1
8164,68,2,Basic,CreditCard,10,7,0
8165,67,10,Basic,CreditCard,244,3,1
8166,55,26,Standard,BankTransfer,134,1,0
8167,41,4,Basic,Cash,110,9,1
8168,68,28,Premium,BankTransfer,74,1,1
8169,27,2,Standard,Cash,275,9,0
8170,25,66,Standard,Cash,,8,1
8171,38,16,Basic,CreditCard,187,9,0
8172,23,57,Standard,Cash,86,5,0
8173,38,23,Standard,CreditCard,77,0,0
8174,56,23,Standard,BankTransfer,289,9,1
8175,41,21,Basic,BankTransfer,121,1,1
8176,50,25,Premium,Cash,237,8,0
8177,35,58,Basic,CreditCard,244,7,1
8178,45,37,Premium,CreditCard,267,8,1
8179,69,49,Standard,BankTransfer,65,5,1
8180,49,15,Premium,Cash,,2,1
8181,29,28,Basic,CreditCard,81,3,0
8182,65,67,Basic,CreditCard,221,6,1
8183,59,4,Basic,Cash,71,7,1
8184,44,47,Standard,BankTransfer,37,9,0
8185,27,50,Premium,CreditCard,165,8,0
8186,63,60,Basic,CreditCard,13,9,1
8187,69,62,Basic,Cash,92,7,1
8188,59,67,Basic,Cash,107,1,0
8189,49,43,Standard,CreditCard,246,1,1
8190,59,58,Basic,CreditCard,,4,1
8191,43,52,Standard,Cash,93,1,0
8192,42,69,Standard,Cash,117,0,0
8193,28,46,Basic,CreditCard,143,9,0
8194,40,25,Standard,Cash,239,3,1
8195,51,25,Standard,CreditCard,127,0,0
8196,69,35,Basic,Cash,90,3,1
8197,57,61,Basic,CreditCard,164,3,1
8198,40,15,Premium,CreditCard,241,5,0
8199,46,35,Basic,Cash,219,9,1
8200,48,29,Premium,BankTransfer,,4,0
8201,24,38,Premium,CreditCard,200,8,0
8202,57,69,Premium,BankTransfer,124,9,1
8203,50,24,Basic,BankTransfer,110,7,1
8204,38,19,Premium,Cash,90,5,0
8205,19,46,Premium,CreditCard,42,5,0
8206,35,49,Premium,BankTransfer,109,5,0
8207,64,44,Basic,CreditCard,49,3,0
8208,50,26,Basic,CreditCard,259,4,1
8209,54,25,Basic,BankTransfer,56,3,1
8210,51,35,Basic,BankTransfer,,1,0
8211,37,36,Standard,CreditCard,292,4,0
8212,52,14,Basic,BankTransfer,144,0,0
8213,68,56,Premium,BankTransfer,23,8,1
8214,67,6,Basic,CreditCard,123,9,0
8215,35,32,Standard,BankTransfer,219,8,0
8216,63,26,Standard,BankTransfer,171,8,1
8217,41,15,Standard,CreditCard,55,1,1
8218,25,49,Basic,BankTransfer,156,2,1
8219,47,56,Standard,Cash,138,7,1
8220,61,37,Standard,CreditCard,,1,1
8221,27,53,Standard,Cash,160,5,1
8222,40,58,Basic,CreditCard,121,8,1
8223,69,36,Standard,Cash,210,6,1
8224,66,11,Standard,Cash,293,2,1
8225,28,27,Premium,BankTransfer,216,7,1
8226,19,2,Premium,CreditCard,25,8,1
8227,43,22,Premium,CreditCard,136,4,1
8228,53,66,Standard,BankTransfer,295,7,0
8229,50,17,Premium,BankTransfer,87,7,0
8230,64,4,Basic,Cash,,0,1
8231,30,14,Premium,CreditCard,46,1,0
8232,57,7,Basic,BankTransfer,166,6,0
8233,42,16,Premium,BankTransfer,174,0,1
8234,21,66,Premium,Cash,198,3,0
8235,59,19,Premium,Cash,17,6,1
8236,36,1,Basic,BankTransfer,266,9,1
8237,35,31,Basic,Cash,225,4,0
8238,54,4,Premium,CreditCard,123,1,0
8239,47,58,Basic,Cash,202,2,0
8240,36,56,Premium,CreditCard,,7,0
8241,40,53,Standard,BankTransfer,129,0,0
8242,33,43,Standard,BankTransfer,19,4,0
8243,18,49,Standard,Cash,219,2,1
8244,29,60,Basic,BankTransfer,222,8,0
8245,41,16,Standard,Cash,275,5,0
8246,51,60,Premium,Cash,71,4,0
8247,25,47,Premium,Cash,95,2,0
8248,35,15,Basic,Cash,54,3,0
8249,65,63,Premium,CreditCard,210,7,0
8250,22,28,Standard,CreditCard,,0,1
8251,43,20,Premium,BankTransfer,113,6,0
8252,47,63,Basic,Cash,94,0,1
8253,30,33,Premium,BankTransfer,195,0,0
8254,36,36,Premium,Cash,104,3,1
8255,46,13,Standard,BankTransfer,203,1,1
8256,20,62,Basic,CreditCard,252,0,1
8257,43,68,Standard,BankTransfer,254,7,0
8258,57,23,Premium,Cash,33,9,1
8259,29,13,Basic,Cash,234,9,0
8260,19,40,Premium,BankTransfer,,6,0
8261,28,30,Premium,BankTransfer,122,8,1
8262,61,25,Standard,Cash,188,1,1
8263,45,26,Premium,BankTransfer,209,9,0
8264,35,24,Basic,CreditCard,286,9,0
8265,30,39,Basic,Cash,140,5,0
8266,54,61,Standard,Cash,290,2,0
8267,39,49,Standard,CreditCard,219,4,0
8268,29,41,Basic,BankTransfer,133,8,0
8269,19,70,Standard,CreditCard,276,2,1
8270,54,20,Premium,Cash,,8,1
8271,24,44,Basic,CreditCard,98,7,0
8272,43,16,Standard,BankTransfer,212,9,0
8273,43,21,Basic,BankTransfer,235,8,1
8274,41,15,Premium,Cash,97,1,0
8275,29,39,Standard,Cash,169,3,0
8276,33,42,Basic,CreditCard,98,2,1
8277,40,61,Premium,BankTransfer,131,5,0
8278,57,4,Standard,CreditCard,118,7,1
8279,26,24,Basic,Cash,285,6,0
8280,49,3,Premium,CreditCard,,1,1
8281,32,1,Premium,BankTransfer,90,4,0
8282,54,13,Premium,Cash,29,3,0
8283,30,54,Premium,CreditCard,23,0,1
8284,22,40,Premium,CreditCard,235,4,0
8285,28,11,Standard,BankTransfer,41,4,1
8286,27,42,Premium,BankTransfer,209,4,0
8287,69,4,Standard,CreditCard,179,2,0
8288,30,25,Standard,BankTransfer,131,0,0
8289,58,36,Basic,Cash,201,9,1
8290,63,64,Basic,CreditCard,,6,1
8291,67,44,Standard,CreditCard,236,8,1
8292,32,40,Premium,Cash,133,9,0
8293,59,45,Premium,BankTransfer,229,5,1
8294,24,8,Standard,Cash,200,3,1
8295,57,35,Premium,Cash,244,4,0
8296,45,44,Standard,CreditCard,203,2,0
8297,49,18,Basic,Cash,54,3,0
8298,52,47,Premium,BankTransfer,97,9,0
8299,32,25,Premium,CreditCard,140,2,0
8300,65,41,Premium,BankTransfer,,9,0
8301,53,5,Basic,Cash,271,6,1
8302,38,64,Premium,Cash,177,3,0
8303,23,62,Standard,BankTransfer,264,9,1
8304,18,3,Premium,CreditCard,44,5,1
8305,21,37,Standard,Cash,34,7,1
8306,28,41,Premium,Cash,223,7,1
8307,61,20,Standard,Cash,90,5,1
8308,43,67,Basic,CreditCard,77,8,0
8309,54,40,Premium,CreditCard,229,5,1
8310,40,8,Basic,Cash,,8,0
8311,46,5,Basic,CreditCard,11,5,0
8312,38,25,Premium,BankTransfer,54,8,1
8313,65,39,Premium,Cash,185,7,0
8314,62,37,Standard,BankTransfer,71,6,0
8315,62,5,Premium,CreditCard,56,7,1
8316,66,8,Premium,CreditCard,13,3,1
8317,44,4,Standard,BankTransfer,197,6,0
8318,56,41,Standard,CreditCard,248,1,1
8319,57,60,Premium,Cash,58,2,0
8320,30,54,Premium,BankTransfer,,2,0
8321,40,22,Premium,BankTransfer,43,4,0
8322,33,19,Basic,Cash,242,3,1
8323,47,68,Basic,CreditCard,65,0,0
8324,21,33,Premium,BankTransfer,206,6,1
8325,57,22,Standard,BankTransfer,298,9,1
8326,33,65,Premium,Cash,235,1,0
8327,48,11,Premium,CreditCard,233,7,0
8328,59,16,Basic,BankTransfer,76,3,1
8329,42,68,Premium,CreditCard,51,9,0
8330,61,44,Premium,BankTransfer,,4,0
8331,29,9,Basic,CreditCard,53,3,0
8332,43,62,Basic,BankTransfer,109,3,1
8333,54,15,Standard,CreditCard,45,5,0
8334,65,6,Standard,CreditCard,132,4,1
8335,50,1,Standard,BankTransfer,193,5,1
8336,45,20,Premium,CreditCard,12,1,1
8337,26,36,Standard,CreditCard,65,0,1
8338,29,2,Basic,Cash,177,2,1
8339,22,70,Standard,Cash,117,9,1
8340,69,2,Premium,Cash,,7,1
8341,45,3,Premium,Cash,238,0,1
8342,52,7,Standard,CreditCard,103,7,0
8343,22,64,Premium,BankTransfer,12,1,1
8344,51,41,Premium,BankTransfer,239,9,0
8345,63,54,Premium,Cash,140,3,1
8346,51,41,Standard,BankTransfer,46,2,1
8347,30,5,Premium,BankTransfer,228,0,1
8348,56,63,Standard,CreditCard,161,7,0
8349,59,1,Standard,CreditCard,207,0,1
8350,62,25,Premium,BankTransfer,,6,0
8351,65,46,Standard,CreditCard,130,2,0
